Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),Refractive_Index-Real_Part[440nm],Refractive_Index-Real_Part[675nm],Refractive_Index-Real_Part[870nm],Refractive_Index-Real_Part[1020nm],Refractive_Index-Imaginary_Part[440nm],Refractive_Index-Imaginary_Part[675nm],Refractive_Index-Imaginary_Part[870nm],Refractive_Index-Imaginary_Part[1020nm],Average_Solar_Zenith_Angles_for_Flux_Calculation(Degrees),Solar_Zenith_Angle_for_Measurement_Start(Degrees),Sky_Residual(%),Sun_Residual(%),Coincident_AOD440nm,Scattering_Angle_Bin_3.2_to_<6_degrees[440nm],Scattering_Angle_Bin_6_to_<30_degrees[440nm],Scattering_Angle_Bin_30_to_<80_degrees[440nm],Scattering_Angle_Bin_80_degrees_and_over[440nm],Scattering_Angle_Bin_3.2_to_<6_degrees[675nm],Scattering_Angle_Bin_6_to_<30_degrees[675nm],Scattering_Angle_Bin_30_to_<80_degrees[675nm],Scattering_Angle_Bin_80_degrees_and_over[675nm],Scattering_Angle_Bin_3.2_to_<6_degrees[870nm],Scattering_Angle_Bin_6_to_<30_degrees[870nm],Scattering_Angle_Bin_30_to_<80_degrees[870nm],Scattering_Angle_Bin_80_degrees_and_over[870nm],Scattering_Angle_Bin_3.2_to_<6_degrees[1020nm],Scattering_Angle_Bin_6_to_<30_degrees[1020nm],Scattering_Angle_Bin_30_to_<80_degrees[1020nm],Scattering_Angle_Bin_80_degrees_and_over[1020nm],Surface_Albedo[440m],Surface_Albedo[675m],Surface_Albedo[870m],Surface_Albedo[1020m],If_Retrieval_is_L2(without_L2_0.4_AOD_440_threshold),If_AOD_is_L2,Last_Processing_Date(dd:mm:yyyy),Last_Processing_Time(hh:mm:ss),Instrument_Number,Latitude(Degrees),Longitude(Degrees),Elevation(m),Inversion_Data_Quality_Level,Retrieval_Measurement_Scan_Type
IIT_Delhi,12:04:2021,03:03:43,102,102.127581,1.516100,1.576600,1.576500,1.566400,0.006584,0.003161,0.003254,0.003198,56.344192,56.995386,2.303339,0.189349,0.801820,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.066560,0.123980,0.244130,0.244910,1,1,30:06:2022,22:32:05,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,12:04:2021,03:31:35,102,102.146933,1.564600,1.600000,1.600000,1.588100,0.006918,0.002915,0.003255,0.003518,50.336870,50.979308,2.237065,0.381608,0.814436,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.063610,0.118770,0.234670,0.236190,1,1,30:06:2022,22:42:55,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,12:04:2021,10:36:50,102,102.442245,1.457300,1.540600,1.565500,1.558600,0.007282,0.003998,0.004259,0.003883,56.835457,56.184892,2.265785,0.078947,0.992932,4,10,7,5,4,10,8,4,4,10,8,4,4,10,8,4,0.067260,0.124680,0.244480,0.243590,1,1,30:06:2022,22:43:57,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,12:04:2021,11:06:19,102,102.462720,1.407700,1.483200,1.515800,1.520600,0.005475,0.003074,0.003287,0.003013,63.259181,62.603626,2.010282,0.035285,0.916090,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.071720,0.132350,0.258100,0.255590,1,1,30:06:2022,22:55:11,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,12:04:2021,11:52:50,102,102.495023,1.464700,1.518900,1.530700,1.516900,0.006032,0.002897,0.003096,0.002891,73.441671,72.785216,2.354788,0.025232,0.875937,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.082520,0.150990,0.291140,0.284760,1,1,30:06:2022,23:03:38,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,12:04:2021,12:11:19,102,102.507859,1.485900,1.520700,1.526100,1.514100,0.006653,0.002912,0.002952,0.002788,77.478708,76.824617,3.559265,0.036371,0.839915,4,8,7,6,4,9,7,6,4,9,7,6,4,10,7,6,0.088860,0.161910,0.310480,0.301810,1,1,30:06:2022,23:07:36,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,13:04:2021,01:41:57,103,103.070799,1.465600,1.533700,1.540500,1.528100,0.007728,0.003629,0.003750,0.003421,74.001640,74.658189,2.182680,0.061049,0.667777,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.082260,0.151770,0.294790,0.292150,1,1,30:06:2022,22:37:51,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,13:04:2021,02:15:55,103,103.094387,1.453100,1.530300,1.542000,1.533100,0.006371,0.003047,0.003250,0.003067,66.556832,67.214496,2.078236,0.113088,0.682777,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.073920,0.136980,0.267800,0.266880,1,1,30:06:2022,22:25:17,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,13:04:2021,03:02:40,103,103.126852,1.507900,1.568300,1.570700,1.563000,0.005304,0.002440,0.002598,0.002473,56.343618,56.995635,2.569984,0.199389,0.701758,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.066570,0.123980,0.244130,0.244910,1,1,30:06:2022,22:34:30,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,13:04:2021,03:30:59,103,103.146516,1.538600,1.585200,1.583200,1.575800,0.005291,0.002503,0.002823,0.002813,50.229701,50.873293,2.600056,0.218769,0.660597,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.063560,0.118700,0.234520,0.236060,1,1,30:06:2022,22:43:05,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,13:04:2021,10:37:24,103,103.442639,1.478900,1.539700,1.547400,1.543000,0.005159,0.001980,0.001968,0.001731,56.841770,56.190371,2.374019,0.167899,0.681011,4,10,7,5,4,10,8,4,4,10,8,4,4,10,8,4,0.067270,0.124700,0.244500,0.243600,1,1,30:06:2022,22:24:15,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,13:04:2021,11:06:01,103,103.462512,1.498500,1.547300,1.552200,1.544400,0.005395,0.002452,0.002581,0.002412,63.081808,62.425923,1.965891,0.089774,0.699049,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.071570,0.132110,0.257670,0.255210,1,1,30:06:2022,22:29:30,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,13:04:2021,11:53:22,103,103.495394,1.496100,1.540700,1.540300,1.529700,0.005813,0.002614,0.002777,0.002595,73.448439,72.792095,2.888187,0.064463,0.672799,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.082540,0.151010,0.291190,0.284780,1,1,30:06:2022,22:40:33,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,13:04:2021,12:11:53,103,103.508252,1.478100,1.520100,1.521600,1.508900,0.005499,0.002323,0.002375,0.002087,77.491395,76.837604,2.823315,0.034771,0.657402,4,8,7,6,4,8,7,6,4,9,7,6,4,10,7,6,0.088890,0.161950,0.310550,0.301870,1,1,30:06:2022,22:45:10,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,14:04:2021,01:40:57,104,104.070104,1.449100,1.510600,1.514600,1.505200,0.005247,0.002081,0.002291,0.001992,74.001282,74.657641,2.331198,0.067771,0.509615,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.082270,0.151790,0.294820,0.292150,1,1,30:06:2022,22:17:16,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,14:04:2021,02:13:34,104,104.092755,1.461500,1.532500,1.538200,1.528700,0.005296,0.002360,0.002466,0.002040,66.852537,67.510382,2.033968,0.123358,0.544400,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.074200,0.137460,0.268680,0.267700,1,1,30:06:2022,22:26:53,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,15:04:2021,10:40:35,105,105.444850,1.548900,1.560900,1.553400,1.539800,0.005038,0.002056,0.001932,0.001847,57.305452,56.652167,1.893606,0.063731,1.072937,4,10,7,5,4,9,5,5,4,9,4,5,4,10,6,4,0.071020,0.130410,0.250160,0.250490,1,1,30:06:2022,22:51:30,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,16:04:2021,01:40:19,106,106.069664,1.482000,1.528600,1.537100,1.527100,0.006983,0.003316,0.003335,0.003165,73.710241,74.366300,1.896835,0.018165,0.897179,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.086340,0.159240,0.301260,0.301000,1,1,30:06:2022,22:26:34,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,16:04:2021,02:11:35,106,106.091377,1.424900,1.497400,1.524500,1.529300,0.006668,0.003105,0.003015,0.002771,66.858228,67.516241,1.797843,0.025703,0.848557,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.078140,0.144110,0.274930,0.275860,1,1,30:06:2022,22:37:18,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,16:04:2021,03:00:13,106,106.125150,1.406500,1.483400,1.517100,1.527600,0.005520,0.002714,0.002677,0.002406,56.213148,56.867202,1.819734,0.037337,0.852235,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.069890,0.128920,0.248600,0.250870,1,1,30:06:2022,22:46:25,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,16:04:2021,03:27:19,106,106.143970,1.502500,1.564600,1.589200,1.592000,0.005540,0.002895,0.003126,0.003146,50.335390,50.982788,2.464485,0.047849,0.871868,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.066790,0.123240,0.238780,0.241610,1,1,30:06:2022,22:53:50,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,17:04:2021,03:00:00,107,107.125000,1.492800,1.500300,1.502700,1.496500,0.002201,0.000633,0.000792,0.000528,56.046723,56.701268,4.298303,0.118121,0.596048,4,10,8,4,4,9,8,4,4,10,8,4,4,10,7,4,0.069790,0.128740,0.248290,0.250580,1,1,30:06:2022,22:37:01,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,17:04:2021,11:07:20,107,107.463426,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,62.932041,62.274963,3.623557,0.143242,0.243361,3,10,8,5,3,10,8,5,3,10,7,5,3,10,6,5,0.075210,0.137920,0.262860,0.261940,1,1,30:06:2022,22:25:58,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,17:04:2021,11:55:22,107,107.496782,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,73.450294,72.794729,1.889327,0.056406,0.209381,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.087030,0.159130,0.298750,0.294340,1,1,30:06:2022,22:31:21,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,17:04:2021,12:13:42,107,107.509514,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,77.446120,76.793751,3.583458,0.037858,0.214116,4,8,7,6,4,9,7,6,4,9,7,6,4,10,7,6,0.093720,0.171150,0.319050,0.312600,1,1,30:06:2022,22:33:44,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,18:04:2021,01:37:01,108,108.067373,1.401700,1.484100,1.516200,1.520000,0.010584,0.004787,0.004697,0.004452,74.014400,74.669662,1.458745,0.023712,0.427945,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.086790,0.160070,0.302700,0.302360,1,1,30:06:2022,22:17:18,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,18:04:2021,02:09:42,108,108.090069,1.394100,1.473500,1.505700,1.511500,0.007353,0.003535,0.003766,0.003598,66.855494,67.513525,1.400181,0.043075,0.406584,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.078140,0.144100,0.274920,0.275850,1,1,30:06:2022,22:26:42,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,18:04:2021,02:57:38,108,108.123356,1.393700,1.478800,1.520400,1.530300,0.007176,0.004061,0.004462,0.004034,56.353534,57.008866,1.251138,0.052307,0.445256,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.069970,0.129080,0.248860,0.251130,1,1,30:06:2022,22:35:03,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,18:04:2021,03:25:18,108,108.142569,1.415200,1.503600,1.548100,1.560900,0.006910,0.004386,0.004975,0.004478,50.336968,50.986447,1.229207,0.079635,0.427221,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.066790,0.123240,0.238790,0.241620,1,1,30:06:2022,22:41:31,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,18:04:2021,11:09:55,108,108.465220,1.455600,1.516600,1.509300,1.497600,0.004342,0.002034,0.002056,0.001802,63.390743,62.733380,3.368473,0.176927,0.891571,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.075610,0.138630,0.264050,0.263020,1,1,30:06:2022,22:36:07,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,18:04:2021,11:55:59,108,108.497211,1.506300,1.541500,1.529500,1.516900,0.005037,0.002017,0.002066,0.001585,73.477037,72.821764,4.135245,0.094799,0.794949,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.087090,0.159240,0.298910,0.294450,1,1,30:06:2022,22:45:02,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,19:04:2021,01:36:04,109,109.066713,1.433500,1.506900,1.520200,1.515800,0.005680,0.002451,0.002656,0.002588,74.018031,74.672941,2.228063,0.076189,0.447664,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.086780,0.160070,0.302700,0.302370,1,1,30:06:2022,22:18:58,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,19:04:2021,02:09:28,109,109.089907,1.445600,1.521700,1.534800,1.529800,0.005387,0.002095,0.002249,0.002249,66.703976,67.361986,1.944667,0.112925,0.497914,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.077990,0.143840,0.274460,0.275390,1,1,30:06:2022,22:28:49,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,19:04:2021,02:56:42,109,109.122708,1.552100,1.600000,1.594900,1.582400,0.005373,0.002482,0.002582,0.002947,56.351839,57.007677,1.808929,0.222688,0.544981,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.069970,0.129070,0.248860,0.251130,1,1,30:06:2022,22:38:09,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,19:04:2021,11:09:36,109,109.465000,1.481000,1.528300,1.527000,1.523300,0.005334,0.002356,0.002428,0.002436,63.214847,62.557357,4.296438,0.267165,0.568115,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.075460,0.138360,0.263590,0.262600,1,1,30:06:2022,22:24:26,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,19:04:2021,11:56:29,109,109.497558,1.451500,1.513000,1.518800,1.510500,0.005042,0.002558,0.002732,0.002538,73.478545,72.823580,3.422327,0.092962,0.625257,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.087080,0.159240,0.298910,0.294460,1,1,30:06:2022,22:35:49,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,19:04:2021,12:14:57,109,109.510382,1.488300,1.535100,1.535500,1.524400,0.005444,0.002346,0.002545,0.002462,77.498446,76.847045,3.631295,0.066578,0.618947,4,8,7,6,4,8,7,6,4,9,7,6,4,10,7,6,0.093840,0.171350,0.319370,0.312870,1,1,30:06:2022,22:39:47,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,21:04:2021,01:34:11,111,111.065405,1.393400,1.436600,1.440400,1.434800,0.005120,0.003017,0.003061,0.002695,74.031293,74.685407,1.572082,0.021797,0.652731,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.086810,0.160100,0.302760,0.302420,1,1,30:06:2022,22:27:23,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,21:04:2021,02:54:49,111,111.121400,1.511400,1.534100,1.526100,1.517800,0.005405,0.004534,0.003632,0.003565,56.364767,57.021483,2.115147,0.095050,0.446651,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.069980,0.129080,0.248890,0.251150,1,1,30:06:2022,22:35:10,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,21:04:2021,03:24:08,111,111.141759,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,49.970882,50.622617,2.233159,0.127949,0.379420,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.066620,0.122930,0.238250,0.241120,1,1,30:06:2022,22:37:15,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,21:04:2021,12:18:04,111,111.512546,1.413000,1.453700,1.469800,1.469400,0.004831,0.001834,0.001882,0.001700,77.955024,77.305224,3.177153,0.016758,0.681363,4,8,7,6,4,8,7,6,4,9,7,6,4,8,7,6,0.094730,0.172930,0.322060,0.315270,1,1,30:06:2022,22:28:04,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,22:04:2021,02:05:58,112,112.087477,1.390800,1.428500,1.445000,1.455000,0.009512,0.008867,0.010165,0.010032,66.885180,67.542816,1.862943,0.021786,0.588690,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.078170,0.144160,0.275030,0.275940,1,1,30:06:2022,22:23:51,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,22:04:2021,02:53:54,112,112.120764,1.518600,1.526900,1.533800,1.531500,0.010209,0.006731,0.007447,0.008649,56.372186,57.029270,1.257628,0.037579,0.551056,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.069980,0.129100,0.248910,0.251170,1,1,30:06:2022,22:30:21,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,22:04:2021,03:21:30,112,112.139931,1.507800,1.531800,1.547200,1.555000,0.012214,0.009941,0.010612,0.009168,50.345803,50.998710,0.999234,0.017565,0.544889,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.066790,0.123250,0.238800,0.241640,1,1,30:06:2022,22:36:24,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,22:04:2021,10:44:04,112,112.447269,1.407300,1.457200,1.482800,1.495400,0.007261,0.004836,0.005038,0.004793,57.303807,56.647117,2.126546,0.052175,0.697035,4,10,7,5,4,10,7,5,4,10,7,5,4,10,8,4,0.071030,0.130410,0.250160,0.250480,1,1,30:06:2022,22:28:10,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,22:04:2021,11:09:56,112,112.465231,1.457900,1.502800,1.522600,1.527900,0.008161,0.005255,0.005645,0.005435,62.972567,62.314837,2.283861,0.041338,0.725842,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.075250,0.137990,0.262970,0.262030,1,1,30:06:2022,22:36:48,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,22:04:2021,11:59:00,112,112.499306,1.527500,1.532800,1.530200,1.520700,0.008270,0.005559,0.006095,0.005978,73.705758,73.052064,2.044220,0.013150,0.831790,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.087400,0.159820,0.299920,0.295390,1,1,30:06:2022,22:44:54,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,22:04:2021,12:17:28,112,112.512130,1.545000,1.553800,1.549400,1.539900,0.008553,0.005868,0.006537,0.006305,77.715794,77.066240,2.420072,0.005468,0.829098,4,8,7,6,4,8,7,6,4,9,7,6,4,9,7,6,0.094240,0.172080,0.320610,0.314010,1,1,30:06:2022,22:47:42,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,23:04:2021,10:43:51,113,113.447118,1.510300,1.568700,1.577500,1.573200,0.006543,0.003240,0.003370,0.003350,57.151433,56.494494,2.110722,0.136178,0.690168,4,10,7,5,4,10,7,5,4,10,8,4,4,10,8,4,0.069720,0.131170,0.250780,0.251700,1,1,30:06:2022,22:35:25,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,23:04:2021,11:10:24,113,113.465556,1.522900,1.572900,1.575100,1.568500,0.006992,0.003166,0.003353,0.003186,62.971053,62.313306,2.613128,0.104918,0.712332,3,10,8,5,3,10,8,5,3,10,8,4,3,10,8,4,0.073780,0.138930,0.264030,0.263600,1,1,30:06:2022,22:43:56,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,24:04:2021,01:31:29,114,114.063530,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,74.048985,74.701704,0.895997,0.017234,0.175769,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.084620,0.161080,0.304280,0.304350,1,1,30:06:2022,22:15:34,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,24:04:2021,02:04:09,114,114.086215,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,66.911176,67.568415,0.981055,0.029541,0.163296,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.076530,0.145140,0.276280,0.277690,1,1,30:06:2022,22:20:16,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,24:04:2021,02:53:33,114,114.120521,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,56.074954,56.732539,2.013257,0.118074,0.151982,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.068680,0.129720,0.249260,0.252130,1,1,30:06:2022,22:25:37,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,24:04:2021,03:19:44,114,114.138704,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,50.349783,51.004055,1.717305,0.126240,0.163738,3,10,8,4,3,10,8,3,3,10,8,4,3,10,8,3,0.065870,0.124210,0.239640,0.243080,1,1,30:06:2022,22:28:22,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,25:04:2021,01:30:38,115,115.062940,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,74.050929,74.703138,1.178408,0.015040,0.378713,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.084630,0.161090,0.304280,0.304360,1,1,30:06:2022,22:24:54,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,25:04:2021,02:03:17,115,115.085613,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,66.920752,67.577748,1.303819,0.043202,0.379945,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.076540,0.145160,0.276310,0.277720,1,1,30:06:2022,22:30:41,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,25:04:2021,02:53:25,115,115.120428,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,55.923618,56.581409,1.634963,0.079476,0.276479,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,3,0.068590,0.129560,0.248980,0.251860,1,1,30:06:2022,22:36:18,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,26:04:2021,01:29:48,116,116.062361,1.429100,1.495100,1.520600,1.525400,0.013411,0.007791,0.008085,0.007775,74.052817,74.704493,1.673291,0.017121,0.461478,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.084620,0.161080,0.304290,0.304360,1,1,30:06:2022,22:40:04,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,26:04:2021,02:03:08,116,116.085509,1.431900,1.500000,1.529000,1.537300,0.011440,0.006727,0.006980,0.006357,66.777268,67.434063,1.486322,0.030644,0.431391,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.076400,0.144900,0.275850,0.277280,1,1,30:06:2022,22:21:43,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,26:04:2021,02:50:32,116,116.118426,1.389200,1.467400,1.508300,1.524300,0.008449,0.004447,0.004924,0.004914,56.379764,57.037879,1.679288,0.062882,0.426571,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.068850,0.130050,0.249850,0.252680,1,1,30:06:2022,22:31:36,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,26:04:2021,03:18:13,116,116.137650,1.599800,1.600000,1.600000,1.600000,0.015843,0.009769,0.009000,0.008959,50.318462,50.973861,4.091341,0.361857,0.452805,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.065860,0.124180,0.239600,0.243040,1,1,30:06:2022,22:38:16,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,26:04:2021,10:44:20,116,116.447454,1.426400,1.492700,1.523800,1.535300,0.009261,0.004844,0.004635,0.004351,56.947522,56.289941,2.077120,0.045373,0.961257,4,10,7,5,4,10,7,5,4,10,8,4,4,10,8,4,0.069600,0.130940,0.250380,0.251340,1,1,30:06:2022,22:34:11,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,26:04:2021,11:13:20,116,116.467593,1.460700,1.523100,1.547300,1.549900,0.010267,0.005205,0.004961,0.004618,63.305970,62.648442,2.124566,0.041632,0.963428,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.074030,0.139430,0.264890,0.264390,1,1,30:06:2022,22:40:01,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,26:04:2021,11:59:55,116,116.499942,1.508300,1.565200,1.575000,1.559200,0.009586,0.005103,0.005021,0.004607,73.479368,72.827311,3.094754,0.028464,1.013001,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.084850,0.160140,0.300290,0.296270,1,1,30:06:2022,22:50:22,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,26:04:2021,12:18:23,116,116.512766,1.538400,1.576200,1.576100,1.553800,0.008524,0.004439,0.004420,0.004066,77.477631,76.830176,2.964893,0.014188,1.044277,4,9,7,6,4,8,7,6,4,9,7,6,4,9,7,6,0.091140,0.172170,0.320850,0.314710,1,1,30:06:2022,22:54:45,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,27:04:2021,01:29:00,117,117.061806,1.376700,1.451300,1.477700,1.477600,0.007646,0.004225,0.004174,0.003764,74.051090,74.702216,2.610582,0.024387,0.765565,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.084620,0.161070,0.304280,0.304350,1,1,30:06:2022,22:35:20,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,27:04:2021,02:03:02,117,117.085440,1.371600,1.451600,1.483700,1.487900,0.006907,0.004079,0.004075,0.003687,66.626870,67.283451,2.470179,0.047434,0.766365,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.076260,0.144610,0.275350,0.276820,1,1,30:06:2022,22:20:12,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,27:04:2021,02:49:44,117,117.117870,1.379200,1.465500,1.505400,1.512600,0.006922,0.004233,0.004323,0.004078,56.383585,57.041858,1.974750,0.060645,0.759248,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.068850,0.130060,0.249860,0.252690,1,1,30:06:2022,22:31:47,1170,28.545000,77.192600,15.000000,lev20,Almucantar
